amount,claimer,claims
1863.277286,\x839395e20bbb182fa440d08f850e6c7a8f6f0780,1
1862.330806,\x1e341aa44c293d95d13d778492d417d1be4e63d5,1
1861.715818,\x1668d90d79b720fc6e35a5947d374aeeab1d2297,1
1860.691866,\x78ee0339738fdcab5530d839f4cf2800de98deb4,1
1860.074667,\xf572e6e1f43fbee0ce9953e867a43a73ba7c0020,1
1857.25267,\x5ff495aea9b0182b74bb13a1fe8bae3322bde82f,1
1856.690724,\x4cf5abd0a21a42b1fcfd3b0b7c177baecc97caeb,1
1856.488221,\x12a7e5123bab8c012bea1b1a948c15b340718229,1
1855.408177,\x72a1fa9c41ffd5c2419a635e14a98ed2763bfd1c,1
1853.279022,\x684f49bc1e04339d84f2370f14dc1491a3b4f113,1
1852.891215,\x5bf2033b4e0cc7c0623a781788edf3d174870b89,1
1836.517467,\x0c02ae9c575097aa67df5e6e33b85e442f1a624c,1
1836.074074,\xd2231b8955d72764c19d9c0288521cd3d0cdb2f7,1
1833.634531,\x45533c92f693b7c90b5ef32bfa5a2f98a8fca4af,1
1829.159345,\x2a8edfb340ca93e620701b6033daace8381d82f2,1
1828.2579,\x17e33637f6b64e9082ea499481b6e6ebae7eea23,1
1826.045206,\x5254dfae39f3751bab2795698f5c0c80bee4d4cc,1
1823.390584,\x95cfaddac52b76da6e858dd0896a46fcdf79e486,1
1820.991396,\x23c98b17743ef687cbab84cef9eca52d4934455a,1
1820.896847,\x376e21b6eab3ad3623e4002612c5196c4edfef2a,1
1820.300041,\x0052e9eaf5b7df76e2c9d90ea179d464af6e1866,1
1819.307489,\x51dfca1cb4eac9f9207fb8ab43e96ff5b99ff24f,1
1818.603993,\x4a8beb532642e1f79d88c451e0f95026688fd3da,1
1817.696386,\xddf4538cf464d587fb22d2349a465b16c3ffaf63,1
1816.859861,\x819dbfd8788e44917de930252dc1474a066ea2b7,1
1814.397723,\x4c0c59f3e1e8727c60ed7bdddbb454ce4814458d,1
1808.336119,\xa0b909b95861ae18238414d5e60611e2992c6d4f,1
1808.056713,\x6c5384bbae7af65ed1b6784213a81dae18e528b2,1
1806.1421,\x372d5ab34d594a68a01ddc78b0464add52d3a242,1
1804.352009,\x20ed6f2bd36a47c3f04ad5660cf4c16b7f146224,1
1803.78889,\xf567361ff0bcdcad1252c8e2fb8e5d4a9bb4e266,1
1803.146761,\x00695c7fcd8ee1517adb85c24547fc792613a5c5,1
1802.222105,\x2768a56e8697d112a88b333f1ed98467257079ea,1
1801.548325,\x84e00cce861687e587d8d41519b46feb7a67dc76,1
1798.71151,\xa7b6f7f3e3aa2d9d33249e755f62d7e5ae19ef13,1
1798.349638,\x2801dc085086cac094c89f4db374d67508667378,1
1795.807844,\xecea86496d39fb11b5c5e092647687b49e38b08d,1
1794.897278,\x001df30a019a9b12f61eb47dc82ab1bd59bbeee3,1
1793.986095,\x65c084b69b7f21acefe2c68aa25c67efd2e10160,1
1793.762074,\x8df937afdf1d08c2ba565d636ca1365a42144385,1
1793.504992,\xba2248156538b8f709f81dedb5ead690d55d6854,1
1792.508962,\xaf9c17a385239199764625a3ae859024cd1207e1,1
1787.508831,\xdef1ff45df2a0ca7abe82c14eda29bea30fad331,1
1785.727818,\x76c4bcfdfb5af14b8f2a8012ddb29da89434a72b,1
1785.142126,\x6beb01615bf62d382f68dabd7b32b8d0e0990e1c,1
1784.594377,\x6c81bd316ec0ba46e7e70c050e790f5202c32d9f,1
1784.234989,\xc54570b8eb8138ace95132b944b7b6bb391976dc,1
1781.229531,\x5565d64f29ea17355106df3ba5903eb793b3e139,1
1779.646781,\xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,1
1778.707173,\x000500b81c9b361ed7d4daebc184029ec3b402f1,1
1775.099925,\x85038c11d437dcefa4edd25a968448a24c5dc997,1
1773.763642,\x16669c161e27521d96cbc9d5af37f24fc70ae8ca,1
1766.89527,\xc207297f8606a459e5bf6782d2bf02f8032e4f3a,1
1766.00271,\xd625ec47928aa9fdf2a5ca4f9ebb82e6f631c239,1
1765.975237,\x9ebaff2192d2746fec76561bdf72fd249d7a73ab,1
1763.094426,\x0f9a34a848e00cc3ba1cf4b2933982451107c574,1
1761.129369,\x6f5f5033a5e9db8d6b90325fbf06ecfd20b0ea87,1
1760.989473,\x30086c39930c0708b83e2c31ee080505d843ac8c,1
1759.678131,\x5c218ebcb29ab26fa9ba23c7f1a03175c5759bc6,1
1758.666895,\x7ccbfd632d2756687f3e722cd8dee3b48dae55fc,1
1757.969671,\x8dd0b59c37f67e66fc5d964eade40197fc4e81f0,1
1757.919419,\xba333f8ff556bf35d38e102a98daf1c5f6d9d708,1
1756.754533,\x420c3d6a24f32438154cf261c3012366c446919f,1
1755.649414,\x5ea7ea516720a8f59c9d245e2e98bca0b6df7441,1
1755.057889,\x721a97f14255d3fc7d65db8d950ebd9c6f778d15,1
1754.716078,\x57db5d6aa783cf29af41330569d24957140fd3eb,1
1752.802788,\x8bce57b7b84218397ffb6cefae99f4792ee8161d,1
1752.681348,\xbb39cd5db415783db640e66b257d75454603bb9d,1
1752.433972,\x6a704a0e46dcc67a6316644372e261e8fb6f658c,1
1752.191212,\xcf2bf2bc3c5882a008dc7905ad64562d720798e5,1
1752.07571,\xab954999c2147230ccf302513fdd88e37798f476,1
1746.113546,\x003c52a71c887461087154eccced08cb1c5384a5,1
1745.280976,\xee50450d90a90d1d922ea2ae783ed1106a9bdefd,1
1742.283054,\x7de1e622278d5c25ca656dbd8ef06edbbc59b331,1
1739.911729,\xe2b284ae449c97a52a270ce8c23ca198d7dfab44,1
1738.242314,\x14341f81df14ca86e1420ec9e6abd343fb1c5bfc,1
1735.779601,\x631648a072ef63216eda1e23395fd155ec35ed4f,1
1732.879728,\x9469c98be5afd94cd601e094bc401ddd37f480a3,1
1731.725164,\x243fda49fcc36b826512e870efe6f10605aee49a,1
1731.486013,\x93c36c7eff868de3ae76433a5c01fb8cb0e50209,1
1730.053733,\x043e2a6047e50710e0f5189dba7623c4a183f871,1
1728.024307,\xeb676329daa8a1e6de953e39870db8f8fc5895d9,1
1724.287254,\x1fc931e464b63cd55e69c1fd4461317fe35ff771,1
1722.693154,\xf384b6779df83b69afb158dfb6519d4146ddeace,1
1721.96348,\xf6fdee29e3a14610fdbe187e2d3442543cfa45b8,1
1719.680099,\x90ea1efad9b6c2df0ad2e4f362048fe22bc126f2,1
1717.631587,\x40d24447f4edabc0e2262a269bb3aa5f68d1f6c2,1
1714.961538,\x4075dcedf1d73594bad526831f4c5554ecde69eb,1
1711.36006,\xf85a551811c40e7ffb912a21efe2c26277be8ebc,1
1710.944479,\x551b6d337c8c689a66dfdc29373ef562f61f9b63,1
1709.418589,\x518e5a942ed7db4b45e9a491ce318373346db240,1
1709.067704,\x0983e2424217e016152e2a0fb3b71d6f746e1b08,1
1708.048925,\xd5c7a71108999ccc0750d5373c113aba0b89a17d,1
1707.698307,\x2482dc04ac628a4b2700c071bfee557fd86c91ea,1
1706.320197,\x2501ee0264940a2abcfac50de71a4fca34aa4f56,1
1703.320629,\x4c0aeb88a7bf3aad6f2523093b87551b394e90f1,1
1702.309183,\xdf7b69c22b96f2c7e07687971551021058260451,1
1701.726284,\x98acbb947ed855885d6e04082d01a5a73d976065,1
1701.424276,\xd64ff89558cd0ea20ae7aa032873d290801865f3,1
1701.321485,\xd58270a79ccc81caa39bcc5bff72b485d7956aea,1
1698.79147,\x70ccbe10f980d80b7ebaab7d2e3a73e87d67b775,1
1698.761439,\x5b5dcc58786a3fed3441b073864379bb4af51190,1
1698.744504,\x2f760ac62247d1146ff049659b1166aa0c5dc9e2,1
1698.276068,\xcf88fa6ee6d111b04be9b06ef6fad6bd6691b88c,1
1698.185483,\x0ece7c1bfc9543b2cbea8f5577d02e5f59a9f176,1
1697.517436,\xcc6fd61bc75ef9ed9597c53ed2b70ed77d28654e,1
1692.426702,\x991669b2dd8bcb5aa40affeb336ce4e826b6fae3,1
1689.858878,\xd6755e6ac74db436370e8a70f04195f8d6dd6852,1
1683.362275,\x06b1bf28c962363f212878bdf87417ebd0316220,1
1682.746441,\xef5dad3a03bc9e7c7567a6ca283c902a073acf53,1
1679.222375,\x9965df7129b6df20243a240e42ed95205bdfa9c2,1
1678.178792,\x91bba529a4e469758cd3832305586fd1e8161edd,1
1677.696541,\x7a8edc710ddeadddb0b539de83f3a306a621e823,1
1675.548116,\x9755a128e3c6ad748478eead1d42fca797a0c81d,1
1674.597862,\xac60913f8e9821e9006507b05e1956f5a82749c1,1
1673.665308,\x225d7280ecdb9f1f993bff2f887228974c72093a,1
1672.148802,\x30b0a65e4ee153946123578588273e4e5485c031,1
1670.566735,\x339050867d1ecee11a1c10d254e9362c05d5e3ca,1
1669.537632,\x2b319cd58f058aee25f38087001c1266cd47c3db,1
1669.215079,\x58df55d6ab2db99d440241a607d91898b9ffd046,1
1667.323833,\xa3b1471cb44b75f66f31b4a215cf03a9df18a7ea,1
1666.367944,\x154b0b91d55759936f8189205c821a63a9433d58,1
1666.268343,\xb42c464652683b3e8c725e9aeae096c3179a4a5c,1
1664.504829,\x85a39ee930aa74a7b45362c82fc400b9895e9871,1
1663.65714,\xbad8429f711e92a96b9a9b82aa148ffd1c4df24c,1
1661.799586,\x417aff82d2cd9fd39fe790af5798ae865fbe8c48,1
1661.329495,\x07f58c9792bc03443d7b96ed314800a911a11680,1
1658.492658,\xb9d800cf1e46eeb00cd1c15a887a2c2e049c30eb,1
1657.748527,\x4d8af736f7b774b9c4c8e3ad22f10b81d92c733e,1
1655.948286,\x8a28fcd950407c324dc49e44bcd475043ffa9fa4,1
1655.828591,\xedb997d696891c004922886f89890dcd168b0e29,1
1655.343772,\xae3f5f7845694c936e7a4785ee468e6ffada797d,1
1650.198377,\x0e5aec84f66909e59c23237f5eb8f74c6eddd1ae,1
1649.75921,\x9a41dea12bac583fa1b5e86480e0410226e8d8f1,1
1645.117443,\x7e046f7629fe48d4a02174822a5dbc5ec4ea2a37,1
1642.725137,\xd408edf30ddeddea353accb987198129e95b9207,1
1641.670712,\xbf1984b12878c6a25f0921535c76c05a60bdef39,1
1641.284999,\x682944dcd11912aa42cb09251a850aeb5e5f0ada,1
1638.137407,\x0a1a5ce70491716c4300f0a78e4d9afbb06e23e0,1
1633.199786,\x1eb66a75215a0ee8c88bc99125fbe8e387419f38,1
1631.718244,\x8577b84527ced5d2d9f299dc6027a9e049c17d6c,1
1630.766736,\x0ddf6d8d6a082ed2714c16bae48394f00bf78f6e,1
1628.014315,\x86e6fbb00405f3879dede7db4701e43ae431c141,1
1626.617045,\xdf230335f35464813d346aa73a7fcac540544ca7,1
1622.915454,\xac6559df1f410feba9a6cbf395272189461d8463,1
1621.207634,\xf16604d21c49ddf49218572df98484f4ae48494f,1
1619.837791,\x862059f71cb59869feea3713e412c0761095b065,1
1619.814602,\xdf003e28fccdeca0e032d2235659f7c0a3156896,1
1619.616828,\x1395f53b0472827c78964316a7f5595f302e10c9,1
1618.728109,\xffa205f31e19de846b7eed0788a87a395778c0c9,1
1615.57647,\xab5801a7d398351b8be11c439e05c5b3259aec9b,1
1613.691641,\xcb3df0eaadb4c9c5ba0f1d90f8dbd3b70ff335f2,1
1613.541114,\x01fc621ee2fefeac216a16932d7ebc70116c761c,1
1612.99696,\x963eb0638a2fe075269b4e83f886e89d855ea4a8,1
1612.332131,\xecb032df1ab4fb7cdd486afbd5d1445c7b2e220f,1
1607.502256,\x764cc3ced132f1a7cf4fb06a49df1b846a585a4d,1
1604.492467,\xa3db05c72c79d52d2d37170a342a2c21c5e5d7c0,1
1602.821919,\x24e58ab17b5471759c8edf61f5b4e78c43250115,1
1600.206475,\x86b56feaa7c851b666562b28f9ec4d502a8d4dc1,1
1599.896094,\xa2281a4707df1d2f9966f9c6659fb4261d7ecf12,1
1599.612092,\x543808f8847b594a46725790024b100e8c6e0ed6,1
1597.492989,\x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,1
1597.368713,\x088873f2bf4490e7676536c261d96f47c78df56b,1
1596.766892,\x083fc10ce7e97cafbae0fe332a9c4384c5f54e45,1
1594.687291,\xfd81e2423c480763528ef3a5aba82aeb371590d3,1
1593.453363,\x3e0cf03f718520f30300266dcf4db50ba12d3331,1
1593.44097,\xfe00888ff72e11b00437a13ff96965b44cbf7d47,1
1591.587704,\x553de6c52ca165f63196b5dd80817f8636d029ac,1
1591.57082,\x6d8d316178debbb3c601d62811319f97f68c1bf8,1
1591.422075,\xed2b02a3b74b82f728c2fe382d99ec0dd5a5cb40,1
1591.093039,\x8662f71896d5770e2991a2e6fc1836c5c5ba3a67,1
1587.688841,\x2b11b02f5b32056af20cdf8a45d4f680b303b3a3,1
1587.558949,\xa28f35fb8eb187038a9a0b71285a08ad86669e1c,1
1587.18228,\x800c74c7bd68d6de196ca46a882c2a49053b9bf6,1
1586.627034,\x1a83564b06cdde3d13e7ed02593263339c11c283,1
1585.45729,\x6725b8971eee2afcbd0b0c20244f142a0c5763eb,1
1584.526342,\x21af5166e41dc3371d062131af9d6a25e0f5c7d1,1
1583.578757,\xae09159c02c7dd954f42edec25c602da2776256b,1
1581.819185,\xd81a884615d7dbbc0985c72a361a1ae0991d89a5,1
1576.410808,\x34e31ddb2e1a2e06d8d75f5ea109ce001fc969b5,1
1575.653317,\xa42a0ddd1a5713f4c5fed8bd5c746030abdce6b1,1
1575.621205,\xdad62ff2ecd4b9a5ad1c3e4d9486d7db0c0241ec,1
1574.285981,\x7af77f442a33c65387431d4b2af83baa7df6d54c,1
1573.278057,\xec982f5400adffb0e35fe3e855e2b385377ad04b,1
1572.857596,\x4662b99bd0ea1c6f66b1798241338db82f18fcc9,1
1572.825165,\xa3d4db0795afc80d36790d470b81bdb0f7116c2c,1
1572.224518,\xdf90a56fede1dd8c2f89060dc8d649cae1a026fc,1
1572.045642,\x30c95f4a272bc4d44ea918f916aee691467b181d,1
1568.602429,\x40d3806b9ef4ac9252c6369ee991e0f6c3522b0e,1
1567.526905,\xeccb4ed81377d9b383a8b4c54d8ce15df3d173ca,1
1563.641313,\xca65fd88c2d0b4a012f38c6677f45bbc4186acf5,1
1562.025282,\xb9b8ef61b7851276b0239757a039d54a23804cbb,1
1558.982839,\x775373e7521ecac8de59ba7ac2129615200d0418,1
1556.841084,\x86acd545fb42cc56625a154c77c96aac23258286,1
1554.892817,\xc923c8233d292c52403c309833574ed43d84ce91,1
1554.155824,\x84443f61efc60d10da9f9a2398980cd5748394bb,1
1553.799337,\x50ba55bf41580f0ba7df31d9d20b129e6d2df6ae,1
1553.669495,\x6007e7bd26ed2b8eac4b6bab3710ee01e9fdfea9,1
1552.233107,\x68d36dcbdd7bbf206e27134f28103abe7cf972df,1
1551.226302,\x7d8e6cfb1b8709139631cac4cc458f63611ffdf8,1
1551.034508,\xd30bc4859a79852157211e6db19de159673a67e2,1
1549.538834,\x27d9935a25f7a056aeefd01cff3790e30415e3ae,1
1546.807379,\xc06768cc873c0219c1e8eff6a339c1a9f45f84dc,1
1545.729353,\xc2d79ec3c0d0a47370638f0c65a6f8f6252075fa,1
1545.069365,\x5780837c1d9ac3cd9b72203c8a0cfac73a9fc0b8,1
1544.51855,\x4c6d6207527fcd75521a35519371c56a3841c73d,1
1544.502199,\x1e192e05fe2053c58cdc2b4bd52462f65322c68e,1
1543.716542,\x0d598a9f3f90804afc5a194e0e59e6addae86f40,1
1543.355527,\x00397d81c4b005e86df0492fd468891ad2153377,1
1539.885897,\xc61f905832ae9fb6ef5bad8cf6e5b8b5ae1df026,1
1538.149048,\xa35338638b6c53a80b7b282ca7e195a63b67e992,1
1536.180678,\x209583c38817f25c0dc5aed972eadf53bc6d69d0,1
1535.629809,\x7ae87729a49d8679f3d7fd10b00c5970397bbbb7,1
1533.106236,\xd21e5791853db7d4b0b485b6b96995a3da2d3838,1
1531.183335,\x6de6e901bbefd26a9888798a25e4a49309d04ca9,1
1531.148623,\xabca2289f0d03773e8b102248997e854aa36cd21,1
1531.116661,\x3846e7a1a5dea3f43104ed89ff0e6ffd1cc74b6e,1
1527.992063,\x86735f9a749a35b3a7cfab93678cc1acba7fc820,1
1525.005101,\xc8ddbbd6a6b846c1753290b62e18f9f51c6fbb53,1
1524.372612,\xfd0101d908bf7e4a03168b6e90aa7f1e70606225,1
1524.301442,\xff774b1e559536ae9df4099e1b8cdf04b12ce5c2,1
1522.570567,\x007efd2fb97f65d4f805c3662d4d20bae6e08d9b,1
1521.484311,\x66615d55916506b2456ba14d11fe99393f9cbe43,1
1521.091496,\xfc7e2b665062b127047171ebb5000d53880bc88c,1
1519.166217,\xcb1a1bd787feb8477bc9faa723e24e062161a156,1
1517.232867,\xe10c540088113fa6ec00b4b2c8824f8796e96ec4,1
1514.485776,\x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7,1
1513.66928,\x8697316e0c0437a39b106a958c6603483541a4fe,1
1511.137857,\xccd2eb019b01659b007e3ca2aa6cab205221273a,1
1510.788983,\xcae687969d3a6c4649d114b1c768d5b1deae547b,1
1510.343343,\x58f123bd4261ea25955b362be57d89f4b6e7110a,1
1509.801254,\x2eb2fa44cb59ebe87b7e2a139a0fc2d4783055b4,1
1509.748105,\x544d45768dc87cf7c8c06d3309bf9c03367e30f2,1
1508.863124,\x297289405faf325d416658e93d93d0ade229528c,1
1507.902459,\xf6cdf52b65c449dd7ee903c69312067a8419a55d,1
1507.172383,\x5929d94eb4c41d91955154465a58a531ad4cf7b8,1
1506.199613,\xde7670354fe2110fbf3a2ca269096647fc955924,1
1504.220424,\x9428e55418755b2f902d3b1f898a871ab5634182,1
1504.067334,\xbf1414f80cef34dbce94184786cb6796186d510f,1
1503.063252,\xe0c1049fc7a5e71c8a8608ed6dd9f2bbbd374898,1
1502.391378,\x3993996b09949bba655d98c02c87ea6abf553630,1
1501.794517,\x98bb4a3da8a6baa7f0ddadd1a9caf4b95b271296,1
1501.333583,\xb0a4e99371dfb0734f002ae274933b4888f618ef,1
1497.354005,\x1b40b0e16707170f5df69ebb753eb1a2b15966b9,1
1496.76079,\xaf0f557a9a7e84bdd02adbc14962df2789d95d4e,1
1496.133314,\x66390744c04d9ce7402062aadd3925e9420f83d9,1
1495.8281,\x18ae0d58f978054e55181be633d4a6e1239aa456,1
1494.086402,\x08204ab398de6a93ec680e3f8d653475d8cb0e1f,1
1491.223292,\x4a791d66294f5e221337bcfe807e7d987760643e,1
1490.028371,\x58dc922892db192612bd8eebe8f7f43e9cff269a,1
1489.715815,\xe950c23891e41e5bb3fe4a45dde62752a4bbf9fb,1
1487.703782,\x9f9899a7bf8086e993fb0eef402f2a4ce9118ca9,1
1487.41685,\x1369123c1650ad57e5c2f934407ace6075962da4,1
1486.8118,\x73fa9df99faaa8d110c5afd917355eba0f993362,1
1486.632363,\xe8baf06579d0d7acea4e01e3d4a56a8aa596567d,1
1486.43507,\x5169a46cf0b99c0c1e8d078d3b9f9b6ed9a215ea,1
1485.45526,\x8d7a5fedf55b68625b2e5953f8203b029cb9c44e,1
1485.013968,\x21a590a6ca71a19918c009579beb7e551ac43f6a,1
1482.441653,\xbbef0889867d7db133a07260574d744a91403a7e,1
1480.702691,\xf4e519dbe62ae9bfd5d005d66b523546b3d7b760,1
1480.43282,\xc81c40dd0db113f7de1d0d49c50f4d0a95d60753,1
1480.213397,\x376b512ccd0704ccc4153870918c6dca2c0ee1c5,1
1479.478976,\xd6f5646d9e7fbee7cc907eb8e12dafa5378431e6,1
1479.396208,\x294d18a7d83e49d7f3c1c2202f65f3a5a3c539d0,1
1478.287845,\xbf49d2d194c0dfb8c311c69b2d25a417e02f6b59,1
1476.790562,\x07df7775902c31c24eddac2c462b30cf988d7e19,1
1476.185305,\xf9303877f107f5cd2cb0654b6d7a6d749fa03856,1
1475.699582,\xf69a8916669de197e84cb39a38ba5115e8efcc77,1
1473.365672,\x61617f93fd933aab1a6121b10c40209e847c7866,1
1471.859783,\x7db030818e59e087ca112b5a3899040dd28bfcf0,1
1471.051661,\x4a63c0a8cb456058e06fc005b216f00475addd00,1
1469.857813,\x2d42059a3a5387c5447efe41fcee57eaae5803fc,1
1469.175845,\xcc8f41701cf194badd7399a35b4090bed1b9a4c6,1
1466.440073,\xeaa0d991a7669d2a20afed9d842f8f4d2da35eea,1
1466.025851,\x9a26aac2b6fec5dd0463fd5c088a05049b835edb,1
1462.965119,\x427a4b0daea3b22a82ef7f108d392522a924db61,1
1462.930084,\x8dfc298c549ac38f208508bb9fbc0373d45de502,1
1462.282536,\x42a14ec383551dec3cacc62ad58ab7413e5518a0,1
1460.594158,\x06763a0717f74b33840ebd85122a5093f828ad38,1
1459.570691,\x3e8acff977fb67220e06faddb8e04c2e1aef2a31,1
1458.98241,\x7595964c89ed5ec8e47a43b2b57f07c6d83133fd,1
1458.623538,\xc2af59d31fe0fd334e3dd0da741485ecc0c62a6c,1
1458.505639,\xc43db41aa6649ddda4ef0ef20fd4f16be43144f7,1
1458.411878,\x831a0249a4016ab6381abe60a1de17532298e0b4,1
1454.915941,\x5eda2dc136986fc88d4df5696bc464f96a20268a,1
1453.96575,\x1ef6d167a6c03cad53a3451fd526a5f434e70b91,1
1452.885691,\xacd4912887b87e45b559e22a2690a7440ba3de61,1
1450.818866,\xa467c1766a2ab1647e3d61e8c593c1d27ac04edb,1
1450.456249,\xbecca9d276ccae883e34d9b08e66317a2ac68986,1
1450.211211,\x5d1889964fcb794c3f66e7d33b11daf00c552004,1
1446.477755,\x52af239d8169314c6c1ff51539158e55b65a1a99,1
1445.69038,\x81c4b969e266a4e064b1ff80b9291e2efd289c03,1
1445.677135,\x8c219c796497677eb4c6a50b8e98cb662ae5a717,1
1441.989365,\x647dbb5ca567702688ef0e458bd8f1af302e98e6,1
1441.739918,\xa80323ddc5389c524b8f9492d0e9c3b83e290d0f,1
1441.28906,\x83811fdb8c4274d676af222cb9ecd8d63ef55fb4,1
1441.125757,\xd68a5ccde1e5273c79cd40711fe4750122cdd865,1
1439.127148,\x495421d4bf0c6c175f11e39d899ce4760d9a6f48,1
1439.066595,\x215c22ab36103f1faabcd0b8dd4e0e7e642678ef,1
1438.898615,\x52d5ee93519aaa07166a6b717225c00e10e39bef,1
1435.755953,\xd6390178b2002a0758e8b3486fddc1c4bc23ebe1,1
1434.739716,\xd60b471bd8c62dc4d2f04493413c6cb73b7ce464,1
1434.156899,\xb36d37110417c0ca0b79b5d262868cc9444f7550,1
1434.069994,\xbfcc24e6644956c05d03ebef279e26f9c710d6ef,1
1433.242313,\xd9412677da36784f2695fa376ee62059ac59fca1,1
1433.104615,\x87616fa850c87a78f307878f32d808dad8f4d401,1
1431.441021,\x8b89f3f95082be2d3a10b7fa9ac066c708121eb4,1
1430.792435,\x1b7646d9739e71e038ab0ff6cf564113e2bd48ad,1
1430.481955,\x4d18320950170c42cfeb2285cd86ee6d7292ce0a,1
1430.061679,\xe737b6afec2320f616297e59445b60a11e3ef75f,1
1429.630499,\xbc90b3ce40fc3ed921d910f3e046c65954fff7cb,1
1429.230636,\x5f9e3e6c76760ce49fbd87e857fc18ebb7527584,1
1428.608141,\x58e603d9824976f7a3940c6b408f0ffa523a216c,1
1428.456545,\xc10fa265ce69337eb0ecf7b02d652e8d28b61a17,1
1428.174464,\xcbbf5073482727d26e4f0b85ccb255f67f9ca90e,1
1427.10732,\x7fc2e2f23de2a8f68a700ac3cc390255365ce3e2,1
1427.075504,\x9823d1608dd094a7fa88e08b6d5bd29d09b0e86b,1
1426.133294,\xf22f00d0b95b1b728078066e5f4410f6b2be8fae,1
1425.922251,\xf9ce182b0fbe597773ab9bb5159b7479047de8fe,1
1422.737604,\xba9c9054dc0c220c604d2ea48d4a908a0feb9db4,1
1420.864502,\x32c6b5db05b98907a29baeb7d09c79c95498b17a,1
1419.793582,\x0b23cf6bb6a713461b9640511e7f2d7b92aa075a,1
1419.6613,\x49fe1f832ea70c207b6e555e160dc2df51c00107,1
1418.983524,\xac96872fc21e3bb4094d373a29da7c462a06efc9,1
1417.853192,\xe1cbe9373f41b5636843b1ecbe3a7588afeb0d65,1
1417.152459,\xe49473c41b98ca7cb69ec79df4986590344397fc,1
1416.897762,\xb2c7288426d266cb523692773a69ea2a415baac1,1
1416.294469,\x678f161b482e39b6c6fed07d32bc3ee625954042,1
1415.637464,\xc933a8068ffb13b896e4e2ea804a97dd9960fe59,1
1414.776946,\x00b8cf5347b1d716af821df508f0c6a9037a367a,1
1414.07686,\xd59e99927018b995ee9ad6b9003677f1e7393f8a,1
1413.294824,\xbe23cbb62064b8b1550ae5ada59c39d45b1e2081,1
1412.766527,\x74aa01d162e6dc6a657cac857418c403d48e2d77,1
1412.267953,\xfc883fae4a379c358e5d45d2b49bf87b73da89d6,1
1411.485416,\x6b58e7e51d2af46f7c88af49d32b2bc47dc2fd7f,1
1411.327947,\xc940830aab193c76629c10a46ff25c68def5de66,1
1411.291424,\x9563c6f3948d9287c3b3d1313d4996aab5edefc9,1
1410.862665,\xd6e371526cdaee04cd8af225d42e37bc14688d9e,1
1409.896507,\x37557eac18de0eea04460ad7c8b481e151875c4f,1
1409.797995,\xcac6936ce3b27e883a20f11df19cffafeb965157,1
1409.744894,\x1bc64307e6ddc620635b862fd2051be32bbf26a3,1
1409.322879,\x064d3230f753d8c14e06cf491fe2f1a3d2ccd5dd,1
1408.395243,\x1fc444e3e4c60e864bfbaa25953b42fa73695cf8,1
1407.427323,\xd62fa6430e6d017aec3586403669c96db3c65547,1
1407.407399,\x28a5ec068ae7500cbf21b989d62c7a81e2665b18,1
1406.407194,\xd46f7c5b3661bb2e4a81cd1eeef7fa8acff43491,1
1405.264521,\x9c35e293345a785e4d5faea741e125bb4b664bef,1
1405.217052,\xef5e089fb126aa0207dbc6ae619c9e51eb3baafc,1
1405.015502,\x6dd6adb9b7cd2760e30f0888c7a2b40cff3f3d7a,1
1404.991053,\x1b158330eb18839f50649f4cb8f49954214866a3,1
1404.726207,\x6f35b0cfc58eb1e21eef8a439bbb0ce4c929d32a,1
1404.017291,\x04794b2e458b1bf5bc3cd6d821e0dfb5c010f36f,1
1403.893454,\x8441f889a817c739e07ab58d65094098c534ad57,1
1403.874097,\x8cf9878df33ae95b4154e63a32850a187377fde8,1
1403.823481,\x7dc0a282fcc494ef0ea59cba06f8709c04c1aee5,1
1403.723575,\x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c,1
1403.50624,\x7eb9cd88f55f98b6efc268804a5f2131d3bb4a8e,1
1403.474517,\xd31bf4f13fa7097354c590dc9e50f6483ae9530a,1
1403.06409,\xde6c24b75f90022f279340001dac82656e7b7bf6,1
1402.93222,\x2efd080c3d424cf915f12113f72355e52ad59ba4,1
1402.362965,\x64823b19255825a0db8a9fc34b032ade9fba7b83,1
1402.358203,\x041e1fe38d7de3a10ed9291c44435ae29fb0d2a8,1
1402.187871,\xc9c01bc57186a5f0981c4e6f4884beaeb562e532,1
1402.15966,\x3660581fd4bce34ae6d9d29f619e9561564f20ea,1
1401.939453,\x73ddf33aff4274dc706241c4a1263196e5e6e872,1
1401.643022,\x4fc5b45982280b19b376e284e1d9287763c41d81,1
1401.362499,\xd6cf7a277b2e4322b1124db9f9bcbf95f6304339,1
1401.063044,\x19407c5946d834a16ba6adc80df6334ca52dd561,1
1400.912543,\xa4dc1fbe6002dc9e73cc2f58a9699bac1fdda341,1
1400.863009,\xc735d27924e591e8da1ae77d62c4818020ffefe3,1
1400.836459,\x23bc95f84bd43c1fcc2bc285fda4cb12f9aee2df,1
1400.834718,\xbca3ca4ef043362c1ed67c9cd5247f7ddb39b9d0,1
1400.811538,\x7f673f64cff0c47990b13caa1d483ddbd4372e18,1
1400.652046,\x821fc6a963b94920c57966a31ba1cf9b7569dd30,1
1400.351887,\x4cb3fd420555a09ba98845f0b816e45cfb230983,1
